time_s,total_load_kw,bus_0_soc,bus_1_soc,bus_2_soc
550,360.0,52.969091524713996,40.680770660009586,34.986697478494115
552,360.0,53.024647080269546,40.73632621556514,35.04225303404967
554,360.0,53.0802026358251,40.7918817711207,35.097808589605236
556,360.0,53.13575819138067,40.847437326676264,35.15336414516079
558,360.0,53.19131374693622,40.90299288223182,35.20891970071635
560,360.0,53.24686930249178,40.95854843778738,35.26447525627191
562,360.0,53.30242485804734,41.014103993342935,35.32003081182747
564,360.0,53.35798041360289,41.0696595488985,35.37558636738302
566,360.0,53.413535969158445,41.12521510445406,35.43114192293858
568,360.0,53.469091524713996,41.180770660009614,35.486697478494136
570,360.0,53.52464708026955,41.23632621556517,35.5422530340497
572,360.0,53.5802026358251,41.29188177112073,35.59780858960526
574,360.0,53.63575819138065,41.34743732667629,35.653364145160815
576,360.0,53.69131374693621,41.40299288223185,35.70891970071637
578,360.0,53.74686930249176,41.45854843778741,35.764475256271936
580,360.0,53.80242485804732,41.51410399334296,35.82003081182749
582,360.0,53.85798041360287,41.56965954889852,35.87558636738305
584,360.0,53.913535969158424,41.62521510445408,35.93114192293861
586,360.0,53.969091524713974,41.680770660009635,35.986697478494165
588,360.0,54.02464708026952,41.73632621556519,36.04225303404973
590,360.0,54.08020263582507,41.79188177112076,36.097808589605286
592,360.0,54.135758191380624,41.847437326676314,36.15336414516084
594,360.0,54.191313746936174,41.90299288223187,36.20891970071639
596,360.0,54.24686930249173,41.95854843778743,36.26447525627196
598,360.0,54.30242485804728,42.014103993342985,36.320030811827515
600,360.0,54.35798041360284,42.06965954889855,36.37558636738307
602,360.0,54.41353596915839,42.12521510445411,36.43114192293863
604,360.0,54.46909152471394,42.180770660009664,36.48669747849419
606,360.0,54.524647080269496,42.23632621556522,36.54225303404975
608,360.0,54.580202635825046,42.291881771120785,36.59780858960531
610,360.0,54.6357581913806,42.347437326676335,36.653364145160864
612,360.0,54.69131374693615,42.40299288223189,36.70891970071642
614,360.0,54.74686930249171,42.45854843778745,36.764475256271986
616,360.0,54.80242485804726,42.514103993343014,36.82003081182754
618,360.0,54.8579804136028,42.56965954889857,36.8755863673831
620,360.0,54.91353596915835,42.62521510445413,36.93114192293866
622,360.0,54.96909152471391,42.680770660009685,36.98669747849422
624,360.0,55.02464708026946,42.73632621556524,37.04225303404977
626,360.0,55.08020263582502,42.791881771120806,37.09780858960533
628,360.0,55.13575819138057,42.84743732667636,37.153364145160886
630,360.0,55.191313746936125,42.90299288223192,37.20891970071645
632,360.0,55.246869302491675,42.95854843778748,37.26447525627201
634,360.0,55.302424858047225,43.01410399334304,37.320030811827564
636,360.0,55.35798041360278,43.0696595488986,37.37558636738312
638,360.0,55.41353596915833,43.125215104454156,37.43114192293868
640,360.0,55.46909152471389,43.180770660009706,37.48669747849424
642,360.0,55.52464708026944,43.23632621556527,37.5422530340498
644,360.0,55.580202635824996,43.29188177112083,37.59780858960536
646,360.0,55.635758191380546,43.347437326676385,37.653364145160914
648,360.0,55.69131374693609,43.40299288223194,37.70891970071648
650,360.0,55.74686930249164,43.458548437787506,37.764475256272036
652,360.0,55.802424858047196,43.51410399334306,37.82003081182759
654,360.0,55.857980413602746,43.56965954889862,37.87558636738314
656,360.0,55.9135359691583,43.62521510445418,37.93114192293871
658,360.0,55.96909152471385,43.680770660009735,37.986697478494264
660,360.0,56.02464708026941,43.7363262155653,38.04225303404982
662,360.0,56.08020263582496,43.791881771120856,38.09780858960538
664,360.0,56.13575819138051,43.84743732667641,38.15336414516094
666,360.0,56.19131374693607,43.90299288223197,38.2089197007165
668,360.0,56.24686930249162,43.958548437787535,38.26447525627206
670,360.0,56.302424858047175,44.014103993343085,38.320030811827614
672,360.0,56.357980413602725,44.06965954889864,38.37558636738317
674,360.0,56.41353596915828,44.1252151044542,38.431141922938735
676,360.0,56.46909152471383,44.18077066000976,38.48669747849429
678,360.0,56.524647080269375,44.23632621556532,38.54225303404985
680,360.0,56.580202635824925,44.29188177112088,38.59780858960541
682,360.0,56.63575819138048,44.347437326676435,38.65336414516097
684,360.0,56.69131374693603,44.402992882232,38.70891970071652
686,360.0,56.74686930249159,44.458548437787556,38.76447525627208
688,360.0,56.80242485804714,44.51410399334311,38.820030811827635
690,360.0,56.8579804136027,44.56965954889867,38.8755863673832
692,360.0,56.91353596915825,44.62521510445423,38.93114192293876
694,360.0,56.9690915247138,44.68077066000979,38.986697478494314
696,360.0,57.024647080269354,44.73632621556535,39.04225303404987
698,360.0,57.080202635824904,44.791881771120906,39.097808589605435
700,360.0,57.13575819138046,44.847437326676456,39.15336414516099
702,360.0,57.19131374693601,44.90299288223202,39.20891970071655
704,360.0,57.24686930249157,44.95854843778758,39.26447525627211
706,360.0,57.30242485804712,45.014103993343134,39.320030811827664
708,360.0,57.35798041360266,45.06965954889869,39.37558636738323
710,360.0,57.41353596915821,45.125215104454256,39.431141922938785
712,360.0,57.46909152471377,45.18077066000981,39.48669747849434
714,360.0,57.52464708026932,45.23632621556537,39.54225303404989
716,360.0,57.580202635824875,45.29188177112093,39.59780858960546
718,360.0,57.635758191380425,45.347437326676484,39.653364145161014
720,360.0,57.69131374693598,45.40299288223205,39.70891970071657
722,360.0,57.74686930249153,45.458548437787606,39.76447525627213
724,360.0,57.80242485804708,45.51410399334316,39.82003081182769
726,360.0,57.85798041360264,45.56965954889872,39.87558636738325
728,360.0,57.91353596915819,45.625215104454284,39.93114192293881
730,360.0,57.96909152471375,45.680770660009834,39.986697478494364
732,360.0,58.0246470802693,45.73632621556539,40.04225303404992
734,360.0,58.080202635824854,45.79188177112095,40.097808589605485
736,360.0,58.135758191380404,45.84743732667651,40.15336414516104
738,360.0,58.19131374693595,45.90299288223207,40.2089197007166
740,360.0,58.2468693024915,45.95854843778763,40.264475256272156
742,360.0,58.302424858047054,46.014103993343184,40.32003081182772
744,360.0,58.357980413602604,46.06965954889874,40.37558636738327
746,360.0,58.41353596915816,46.125215104454306,40.43114192293883
748,360.0,58.46909152471371,46.18077066000986,40.486697478494385
750,360.0,58.52464708026927,46.23632621556542,40.54225303404995
752,360.0,58.58020263582482,46.29188177112098,40.597808589605506
754,360.0,58.63575819138037,46.34743732667654,40.65336414516106
756,360.0,58.691313746935926,46.4029928822321,40.70891970071662
758,360.0,58.746869302491476,46.458548437787655,40.76447525627218
760,360.0,58.80242485804703,46.514103993343205,40.82003081182774
762,360.0,58.85798041360258,46.56965954889877,40.8755863673833
764,360.0,58.91353596915814,46.62521510445433,40.931141922938856
766,360.0,58.96909152471369,46.680770660009884,40.98669747849441
768,360.0,59.02464708026923,46.73632621556544,41.04225303404998
770,360.0,59.08020263582478,46.791881771121005,41.097808589605535
772,360.0,59.13575819138034,46.84743732667656,41.15336414516109
774,360.0,59.19131374693589,46.90299288223212,41.20891970071664
776,360.0,59.24686930249145,46.95854843778768,41.264475256272206
778,360.0,59.302424858047,47.014103993343234,41.32003081182776
780,360.0,59.357980413602554,47.0696595488988,41.37558636738332
782,360.0,59.413535969158104,47.125215104454355,41.43114192293888
784,360.0,59.469091524713654,47.18077066000991,41.48669747849444
786,360.0,59.52464708026921,47.23632621556547,41.54225303405
788,360.0,59.58020263582476,47.291881771121034,41.597808589605556
790,360.0,59.63575819138032,47.347437326676584,41.65336414516111
792,360.0,59.69131374693587,47.40299288223214,41.70891970071667
794,360.0,59.746869302491426,47.4585484377877,41.764475256272235
796,360.0,59.802424858046976,47.51410399334326,41.82003081182779
798,360.0,59.85798041360252,47.56965954889882,41.87558636738335
800,360.0,59.91353596915807,47.62521510445438,41.931141922938906
802,360.0,59.969091524713626,47.680770660009934,41.98669747849447
804,360.0,60.024647080269176,47.7363262155655,42.04225303405002
806,360.0,60.08020263582473,47.791881771121055,42.09780858960558
808,360.0,60.13575819138028,47.84743732667661,42.153364145161135
810,360.0,60.19131374693584,47.90299288223217,42.2089197007167
812,360.0,60.24686930249139,47.95854843778773,42.264475256272256
814,360.0,60.30242485804694,48.01410399334329,42.32003081182781
816,360.0,60.3579804136025,48.06965954889885,42.37558636738337
818,360.0,60.41353596915805,48.125215104454405,42.431141922938934
820,360.0,60.469091524713605,48.180770660009955,42.48669747849449
822,360.0,60.524647080269155,48.23632621556552,42.54225303405005
824,360.0,60.58020263582471,48.291881771121076,42.597808589605606
826,360.0,60.63575819138026,48.34743732667663,42.65336414516116
828,360.0,60.691313746935805,48.40299288223219,42.70891970071673
830,360.0,60.746869302491355,48.458548437787755,42.764475256272284
832,360.0,60.80242485804691,48.51410399334331,42.82003081182784
834,360.0,60.85798041360246,48.56965954889887,42.87558636738339
836,360.0,60.91353596915802,48.625215104454426,42.931141922938956
838,360.0,60.96909152471357,48.68077066000998,42.98669747849451
840,360.0,61.024647080269126,48.73632621556555,43.04225303405007
842,360.0,61.080202635824676,48.791881771121105,43.09780858960563
844,360.0,61.135758191380226,48.84743732667666,43.15336414516119
846,360.0,61.19131374693578,48.90299288223222,43.20891970071675
848,360.0,61.24686930249133,48.95854843778778,43.264475256272306
850,360.0,61.30242485804689,49.01410399334333,43.32003081182786
852,360.0,61.35798041360244,49.06965954889889,43.37558636738342
854,360.0,61.413535969158,49.12521510445445,43.431141922938984
856,360.0,61.46909152471355,49.18077066001001,43.48669747849454
858,360.0,61.52464708026909,49.23632621556557,43.5422530340501
860,360.0,61.58020263582464,49.291881771121126,43.597808589605656
862,360.0,61.6357581913802,49.34743732667668,43.65336414516122
864,360.0,61.69131374693575,49.40299288223224,43.70891970071677
866,360.0,61.746869302491305,49.458548437787805,43.76447525627233
868,360.0,61.802424858046855,49.51410399334336,43.820030811827884
870,360.0,61.85798041360241,49.56965954889892,43.87558636738345
872,360.0,61.91353596915796,49.625215104454476,43.931141922939005
874,360.0,61.96909152471351,49.68077066001004,43.98669747849456
876,360.0,62.02464708026907,49.7363262155656,44.04225303405012
878,360.0,62.08020263582462,49.791881771121155,44.09780858960568
880,360.0,62.13575819138018,49.847437326676705,44.15336414516124
882,360.0,62.19131374693573,49.90299288223227,44.2089197007168
884,360.0,62.246869302491284,49.958548437787826,44.264475256272355
886,360.0,62.302424858046834,50.01410399334338,44.32003081182791
888,360.0,62.35798041360238,50.06965954889895,44.37558636738348
890,360.0,62.41353596915793,50.125215104454504,44.431141922939034
892,360.0,62.469091524713484,50.18077066001007,44.48669747849459
894,360.0,62.524647080269034,50.23632621556562,44.54225303405014
896,360.0,62.58020263582459,50.29188177112117,44.597808589605705
898,360.0,62.63575819138014,50.34743732667673,44.65336414516126
900,360.0,62.6913137469357,50.40299288223229,44.70891970071682
